rank,track_artist,peak,prev,streak,streams,track_name,artist_name
160,"BOMBASTIK<3
Ryan Castro, Blaiz Fayah, Tribal Kush",20,182.0,3,380540,BOMBASTIK<3,"Ryan Castro, Blaiz Fayah, Tribal Kush"
161,"PERRO NEGRO
Bad Bunny, Feid",1,154.0,124,380135,PERRO NEGRO,"Bad Bunny, Feid"
162,"Hace Mucho Tiempo
Ele A El Dominio",68,149.0,8,379967,Hace Mucho Tiempo,Ele A El Dominio
163,"Camuflaje (Remix)
Alexis y Fido, Arcángel, De La Ghetto",119,175.0,2,379953,Camuflaje (Remix),"Alexis y Fido, Arcángel, De La Ghetto"
164,"ANSIEDAD
Fuerza Regida",75,116.0,8,379698,ANSIEDAD,Fuerza Regida
165,"WHAT U NEED? (SexPlaylist 2)
Omar Courtz, Myke Towers",165,,1,378820,WHAT U NEED? (SexPlaylist 2),"Omar Courtz, Myke Towers"
166,"Maldita Traga
Yeison Jimenez",36,128.0,7,375788,Maldita Traga,Yeison Jimenez
167,"MAS QUE AMIGOS
Blessd, Hades66, Blackinny, Young Fatty",49,139.0,8,375783,MAS QUE AMIGOS,"Blessd, Hades66, Blackinny, Young Fatty"
168,"Aquél Viejo Motel
David Pabon",124,,1,375753,Aquél Viejo Motel,David Pabon
169,"Otra Vez (feat. J Balvin)
Zion & Lennox, J Balvin",1,168.0,34,374090,Otra Vez (feat. J Balvin),"Zion & Lennox, J Balvin"
170,"Mírame Baby
Arcángel, Feid",141,141.0,2,372339,Mírame Baby,"Arcángel, Feid"
171,"Como No Voy a Decirlo
Luis Silva, Yeison Jimenez",45,135.0,7,372213,Como No Voy a Decirlo,"Luis Silva, Yeison Jimenez"
172,"Tu Boda
Oscar Maydon, Fuerza Regida",11,161.0,8,371224,Tu Boda,"Oscar Maydon, Fuerza Regida"
173,"Volver
Piso 21, Marc Anthony, Beéle",10,164.0,55,371049,Volver,"Piso 21, Marc Anthony, Beéle"
174,"De las 2 (feat. Bad Bunny & Arcángel)
Trap Capos, Noriel, Bad Bunny, Arcángel",132,189.0,4,370774,De las 2 (feat. Bad Bunny & Arcángel),"Trap Capos, Noriel, Bad Bunny, Arcángel"
175,"BIENVENIDA
Clarent",160,190.0,3,370527,BIENVENIDA,Clarent
176,"Yo No Sé Mañana
Luis Enrique",77,,1,369649,Yo No Sé Mañana,Luis Enrique
177,"TU SANCHO
Fuerza Regida",37,124.0,33,368277,TU SANCHO,Fuerza Regida
178,"Pa' Que Retozen
Tego Calderón",18,186.0,3,367314,Pa' Que Retozen,Tego Calderón
179,"Dile al Amor
Aventura",64,148.0,22,366857,Dile al Amor,Aventura
180,"capaz (merengueton)
Alleh, Yorghaki",17,151.0,64,365683,capaz (merengueton),"Alleh, Yorghaki"
181,"MOJABI GHOST
Tainy, Bad Bunny",13,133.0,5,365279,MOJABI GHOST,"Tainy, Bad Bunny"
182,"Las Cartas
Luister La Voz",126,183.0,2,365134,Las Cartas,Luister La Voz
183,"Desnúdate Mujer
Frankie Ruiz",147,,1,364534,Desnúdate Mujer,Frankie Ruiz
184,"LEJANIA
Ryan Castro, Blessd",56,,1,362201,LEJANIA,"Ryan Castro, Blessd"
185,"Dile
Don Omar",22,172.0,216,362006,Dile,Don Omar
186,"Dynamite
BTS",20,147.0,8,359604,Dynamite,BTS
187,"Asia
Willie Colón",187,,1,359247,Asia,Willie Colón
188,"Ojitos Lindos
Bad Bunny, Bomba Estéreo",1,144.0,5,358314,Ojitos Lindos,"Bad Bunny, Bomba Estéreo"
189,"Me Hace Daño Verte
Fresto Music",30,185.0,185,355458,Me Hace Daño Verte,Fresto Music
190,"VITAMINA
Jombriel, DFZM, Jøtta",2,170.0,52,355162,VITAMINA,"Jombriel, DFZM, Jøtta"
191,"JOKER
Blessd, Kris R.",12,167.0,40,355073,JOKER,"Blessd, Kris R."
192,"El Mayor De Los Ranas
Victor Valverde, JR Torres",47,174.0,51,354864,El Mayor De Los Ranas,"Victor Valverde, JR Torres"
193,"X TI
Kapo, Feid",19,162.0,34,353124,X TI,"Kapo, Feid"
194,"Inglés En Miami
Rawayana, Manuel Turizo",118,152.0,6,352168,Inglés En Miami,"Rawayana, Manuel Turizo"
195,"Parche Tranqui
GeezyDee, Kris R.",52,153.0,2,351692,Parche Tranqui,"GeezyDee, Kris R."
196,"$UELTA GATITA $UELTA
Omar Courtz, Dei V, Clarent, Tito ""El Bambino""",196,,1,350686,$UELTA GATITA $UELTA,"Omar Courtz, Dei V, Clarent, Tito ""El Bambino"""
197,"Aquel Nap ZzZz
Rauw Alejandro",124,163.0,6,350313,Aquel Nap ZzZz,Rauw Alejandro
198,"El Perdedor
Maluma",75,176.0,6,350056,El Perdedor,Maluma
199,"No Te Hagas
Jory Boy, Bad Bunny",93,,1,350036,No Te Hagas,"Jory Boy, Bad Bunny"
200,"Cositas Que Haciamos
Farruko",107,181.0,5,349269,Cositas Que Haciamos,Farruko
